frame_number,person_center_x,person_center_y,person_velocity,person_intersection,vehicle_center_x,vehicle_center_y,vehicle_velocity,vehicle_intersection
2964.0,562.86,746.94,11.332578,1815,916.05,650.3,6.7386527,3470
2965.0,571.9737,774.0789,28.628315,1853,911.0455,658.5682,9.664788,3803
2966.0,573.4375,769.9375,4.3925023,1612,924.5714,651.7619,15.141876,3195
2967.0,572.6727,762.4909,7.4857626,1628,929.35297,657.7059,7.6285024,3178
2968.0,579.25,763.85,6.716216,1863,933.61017,657.20337,4.286756,3548
2969.0,580.2692,766.0961,2.4665833,1821,933.7143,653.7619,3.4430423,4065
2970.0,575.8125,768.3125,4.9774194,1293,938.8333,672.8333,19.74647,4994
2971.0,584.0357,766.9821,8.330128,1429,938.7647,666.2353,6.598379,5214
2972.0,587.8421,773.6053,7.6390457,1481,937.6316,668.5263,2.5559163,5811
2973.0,597.125,787.0,16.29695,1380,945.45,662.75,9.720772,6143
2974.0,603.5526,775.8158,12.899636,1256,949.55554,673.1111,11.144839,5835
2975.0,598.1739,778.43475,5.982441,1330,964.0,663.875,17.1449,6115
2976.0,615.125,782.0625,17.334955,1384,963.0,665.6667,2.0518632,6388
2977.0,608.04877,777.5854,8.373625,1275,961.63635,675.5455,9.972458,6043
2978.0,614.0455,785.25,9.731738,789,975.5821,676.97015,14.018323,6214
2979.0,613.7234,784.1489,1.1472147,826,977.9483,676.39655,2.4347446,6482
2980.0,607.63635,781.7727,6.534404,934,985.41174,684.35297,10.909059,6033
2981.0,613.2,800.06665,19.121264,871,993.15515,686.89655,8.15047,6178
2982.0,607.3091,791.34546,10.524364,751,982.8214,685.7679,10.395194,6375
2983.0,609.3871,801.629,10.491421,310,1002.59015,694.2295,21.50353,5936
2984.0,619.8182,797.0,11.41208,335,994.0,684.2,13.205345,6092
2985.0,622.85913,797.1549,3.0448976,329,1000.7895,681.5789,7.277864,6249
2986.0,625.97144,798.04285,3.2364914,293,1021.0161,697.64514,25.830986,5804
2987.0,629.73914,818.73914,21.036444,278,1015.7368,694.3684,6.21353,5953
