frame_number,person_center_x,person_center_y,person_velocity,person_intersection,vehicle_center_x,vehicle_center_y,vehicle_velocity,vehicle_intersection
443.0,756.3871,800.9032,11.014642,2275,1424.3951,898.1129,27.517256,1152
444.0,750.95,804.4,6.464484,3076,1406.0924,900.30255,18.433247,1152
445.0,742.9853,814.94116,13.211827,2964,1409.0924,891.22687,9.558662,1152
446.0,742.7368,812.6316,2.322898,2708,1433.811,864.9685,36.062614,1152
447.0,742.1707,817.35364,4.7558584,2942,1417.9412,889.89075,29.546082,1152
448.0,728.069,808.81036,16.487776,1693,1421.9274,870.89514,19.40935,1152
449.0,737.4868,820.7763,15.227593,2817,1412.2627,879.88983,13.202664,1152
450.0,730.2955,793.2955,28.406193,910,1415.64,887.256,8.103484,1152
451.0,723.825,796.725,7.3231373,1930,1417.878,886.60974,2.3294713,1152
452.0,720.0833,786.8333,10.575694,1535,1419.096,902.76,16.196125,1152
453.0,707.3774,795.6226,15.44968,2062,1395.7623,887.65576,27.795612,1152
454.0,703.73334,806.4667,11.439956,1846,1403.1794,897.5641,12.376934,1152
455.0,705.4054,785.5135,21.019794,708,1388.6666,890.4524,16.161623,1534
456.0,706.2,784.95,0.97412604,705,1395.2142,905.119,16.061789,1534
457.0,693.6429,812.0893,29.903547,1257,1414.1666,885.619,27.192705,1534
458.0,696.8,811.5333,3.2056842,2414,1408.091,897.2273,13.102138,1534
459.0,688.75385,829.10767,19.32868,2588,1394.2017,893.371,14.414694,1534
460.0,679.0,822.8421,11.592876,2099,841.20966,759.0484,4.9636817,1554
461.0,676.381,830.1429,7.7563305,2184,854.12305,771.3692,17.848188,1758
462.0,662.1875,816.125,19.948833,1977,854.8333,764.8889,6.5190935,2043
463.0,664.2453,817.6415,2.5562184,2178,848.069,766.34485,6.9192543,2337
464.0,656.3571,824.6786,10.57092,2440,844.98,772.02,6.461379,2631
465.0,657.65454,811.14545,13.595192,2668,867.5294,782.35297,24.804173,3034
466.0,649.94116,805.4706,9.576028,2305,866.8302,787.6415,5.3345366,3549
467.0,642.4186,817.0465,13.805483,2222,865.2712,772.77966,14.943364,3594
468.0,644.63635,814.5455,3.3427098,2252,867.6857,776.2286,4.210114,3873
469.0,649.5517,820.86206,8.003743,2447,866.80646,773.2742,3.082473,4641
470.0,636.2093,808.81396,17.97711,3215,881.9516,783.24194,18.130962,4944
471.0,640.7222,819.1667,11.293604,3543,882.9,779.7,3.6667135,5711
472.0,640.8261,818.73914,0.43999037,3133,876.2273,772.5455,9.783291,6302
473.0,636.53845,835.53845,17.33785,2716,872.7656,782.9531,10.968246,6557
474.0,627.8571,813.375,23.803028,3096,907.65515,780.62067,34.967403,6671
475.0,629.11365,831.88635,18.55395,3764,896.76,795.72,18.619696,6838
476.0,617.63635,834.1818,11.704593,3906,894.0448,801.08954,6.017028,8145
477.0,614.7321,819.375,15.088957,4037,896.2286,798.6,3.3116167,8995
478.0,602.4627,820.43286,12.314929,2117,911.83636,793.4727,16.428385,9265
479.0,593.7818,823.58185,9.234407,2083,910.26086,786.7826,6.8731337,9600
480.0,585.3273,819.7091,9.299312,2089,905.6301,798.0,12.135648,10640
481.0,596.1549,842.1972,24.959011,2860,909.44446,807.03705,9.809045,11138
482.0,580.4318,830.0455,19.871588,4295,925.8434,796.3735,19.5611,11194
483.0,586.55695,833.01263,6.8059664,3874,923.0833,814.6667,18.50026,11873
484.0,583.4605,828.0789,5.8249006,4333,933.55554,817.44446,10.834371,12257
485.0,586.9737,838.0658,10.586793,3157,945.3117,812.06494,12.928518,12101
486.0,578.96,824.68,15.601239,4117,936.6316,817.2632,10.117614,12655
487.0,569.26086,823.95654,9.726101,3122,934.75,811.9167,5.667928,13184
488.0,566.1177,831.9706,8.608394,2514,961.58826,825.6,30.125145,12924
489.0,566.7042,833.4507,1.5920873,2236,965.2341,832.40424,7.7194505,13464
490.0,569.4643,811.5536,22.070358,1103,961.1359,824.73785,8.692997,13837
491.0,554.71875,833.6719,26.582882,1039,974.25714,817.65717,14.909811,13577
492.0,547.9839,823.1129,12.523978,2064,986.9,847.4,32.318417,13898
493.0,541.8,800.4,23.539669,223,994.4815,840.7407,10.090846,13571
494.0,541.6047,833.6512,33.25173,231,989.1158,839.6842,5.4687486,14169
495.0,531.3158,835.2632,10.414392,275,1014.4639,869.165,38.87987,14607
496.0,534.8372,842.72095,8.247343,1061,1025.8611,866.5,11.704583,14361
497.0,518.6719,836.15625,17.447453,1104,1021.8461,865.99036,4.0471706,14935
498.0,518.1892,836.87836,0.86856484,518,1031.25,870.81,10.56701,14715
499.0,513.72,832.64,6.1593537,908,1034.6487,882.2973,11.979533,15269
500.0,512.7826,839.6957,7.117659,723,1062.7732,887.5361,28.608265,15044
501.0,509.66666,830.619,9.596604,578,1055.0642,893.20184,9.567101,15395
502.0,520.7705,847.6229,20.308332,329,1077.0509,893.7712,21.994064,15401
