frame_number,person_center_x,person_center_y,person_velocity,person_intersection_percentage,vehicle_center_x,vehicle_center_y,vehicle_velocity,vehicle_intersection_percentage,violation
2942.0,582.39624,762.5661,17.27207,2.05879,1246.061,890.37805,37.09432,19.31571,1
2943.0,582.3,758.7,3.86723,2.27635,1233.525,897.075,14.2127,19.25661,1
2944.0,583.9091,770.7273,12.13445,2.4727,1268.9497,893.4637,35.60828,18.78724,1
2945.0,583.4789,760.1831,10.55296,2.65639,1261.1666,892.1818,7.88793,18.71547,1
2946.0,585.83075,764.90765,5.27761,2.85972,1273.5161,901.43555,15.43179,18.2166,1
2947.0,588.52704,762.32434,3.73414,3.00445,1290.4128,894.7706,18.16369,18.06195,0
2948.0,587.9048,764.52386,2.28579,3.13942,1333.9773,919.3125,50.00165,17.71348,0
2949.0,593.9077,763.1539,6.15726,3.39809,1311.5538,907.0,25.58142,17.53043,0
2950.0,596.37933,781.8104,18.8195,3.52966,1347.5,919.19354,37.958,16.97376,0
2951.0,595.19116,753.35297,28.48219,3.74255,1371.9062,900.6718,30.63849,16.41565,0
2952.0,600.35596,780.4577,27.59236,3.92579,1373.1694,911.0,10.40509,16.14692,0
2953.0,595.23914,788.3153,9.37677,3.32014,1380.2,903.63336,10.1831,15.5352,0
2954.0,592.75323,796.8312,8.87135,3.11661,1370.1788,891.8684,15.45427,15.29448,0
2955.0,590.8875,789.6,7.46801,3.30175,1408.03,913.5,43.59632,14.87464,0
2956.0,593.7241,802.5172,13.22503,3.15291,1467.5853,910.79266,59.61668,14.32008,0
2957.0,597.9519,794.7403,8.85176,3.11109,1436.3196,916.9949,31.87498,14.0236,0
2958.0,597.2523,789.44867,5.33779,3.15168,1477.1608,890.73206,48.55651,13.5496,0
2959.0,603.6261,794.55646,8.16797,3.3089,1487.5283,873.3774,20.21566,13.10963,0
2960.0,606.54,804.81,10.65948,3.3147,1481.1091,876.69086,7.22395,12.83909,0
2961.0,605.0198,807.8614,3.40911,3.28494,1538.1328,880.3594,57.14156,12.54189,0
2962.0,609.4821,804.1071,5.83156,3.35308,1511.7887,851.55634,39.03367,12.02894,0
2963.0,611.7248,794.0643,10.29027,3.309,1530.4286,854.7744,18.91564,11.67414,0
2964.0,615.2182,800.94543,7.7172,3.27585,1496.9332,855.88885,33.51378,11.34056,0
2965.0,612.913,798.1304,3.63842,3.26752,1502.2324,843.72095,13.27181,10.90593,0
2966.0,610.6061,802.06067,4.55722,3.25143,1549.5211,852.25354,48.0522,10.51095,0
2967.0,612.9143,799.9429,3.13253,3.26385,1511.8562,856.459,37.89896,10.07993,0
2968.0,616.8788,799.42426,3.99826,3.22952,1524.41,851.84894,13.37351,9.69112,0
2969.0,613.0278,797.91675,4.13559,3.16127,1549.3829,849.37506,25.09502,9.29085,0
2970.0,617.38525,806.60657,9.7212,3.25935,1576.4509,848.4345,27.08433,8.84412,0
2971.0,620.0388,804.0582,3.67905,3.29442,1562.8837,842.093,14.97601,8.3964,0
2972.0,616.9646,801.18585,4.2073,3.34461,1588.7142,854.3036,28.57125,7.99245,0
2973.0,619.64703,802.58826,3.02691,3.44962,1561.6976,868.6279,30.57914,7.48556,0
2974.0,618.02704,806.48645,4.22147,3.49902,1549.2891,876.91406,14.92088,6.94277,0
2975.0,621.757,803.1589,4.99859,3.53018,1548.5902,869.4345,7.51219,6.46445,0
2976.0,622.31635,812.7551,9.61254,3.55874,1567.1796,855.0769,23.48826,5.91064,0
2977.0,620.66327,811.68365,1.96995,3.58654,1546.3107,857.9709,21.06848,5.42551,0
2978.0,619.3611,811.05554,1.44576,3.6137,1556.0815,868.4388,14.31954,4.91577,0
2979.0,618.6706,814.4824,3.49569,3.67428,1563.3787,868.31067,7.29812,4.39846,0
2980.0,617.66327,823.7755,9.34759,3.67576,1561.5651,886.3043,18.08481,3.90696,0
2981.0,617.46313,797.7474,26.0289,3.52193,1561.0532,883.08514,3.25969,3.38333,0
2982.0,614.23773,809.77875,12.45615,3.70523,1570.9412,898.8823,18.63664,2.89526,0
2983.0,624.6774,799.64514,14.54909,3.6724,1563.9159,885.97894,14.69195,2.41934,0
2984.0,625.02356,807.0353,7.39824,3.59323,1558.1461,918.16846,32.70256,1.99848,0
2985.0,632.4474,809.4474,7.80586,3.58269,1550.4,907.83325,12.91582,1.5946,0
2986.0,633.92,815.92,6.638,3.60554,1569.872,898.3605,21.65399,1.17064,0
2987.0,625.7763,804.9868,13.63281,3.42203,1580.09,912.43823,17.395,0.83445,0
2988.0,629.4457,791.34784,14.12395,3.4947,1592.7,921.6857,15.63749,0.54024,0
2989.0,625.8333,803.76666,12.93354,3.53942,1598.096,919.3973,5.86121,0.28976,0
2990.0,625.57574,793.0909,10.67889,3.5683,1580.4131,932.8696,22.2303,0.10638,0
2991.0,634.4,801.93335,12.49228,3.30779,1610.0477,945.7143,32.29848,0.01028,0
3539.0,1219.2354,737.71765,7.5029,1.1446,670.7195,766.1707,19.52663,0.0598,0
3540.0,1220.967,738.6264,1.95565,1.14498,704.61536,784.46155,38.51603,0.12039,0
3541.0,1222.447,737.25885,2.01508,1.10941,702.0,785.7692,2.92406,0.21102,0
3542.0,1222.8539,742.85394,5.60987,1.14593,699.5454,765.3409,20.57528,0.19975,0
3543.0,1222.1212,743.6363,1.0719,1.05286,701.29785,777.95746,12.7377,0.29477,0
3544.0,1221.8182,746.6932,3.0718,1.05032,700.2954,790.2273,12.31071,0.31939,0
3545.0,1226.4073,748.14813,4.81423,0.79701,715.7273,761.1818,32.89044,0.53312,0
3546.0,1227.8029,741.2958,6.99301,0.79661,698.34247,787.0685,31.18255,0.57812,0
3547.0,1226.2125,744.1875,3.30018,0.80848,703.59375,787.59375,5.27749,0.65957,0
3548.0,1229.8916,742.44586,4.07052,0.75942,730.0244,783.51227,26.74395,0.84276,0
3549.0,1229.2675,739.8488,2.67093,0.76614,729.11536,781.61536,2.10343,0.95832,0
3550.0,1231.6364,747.4286,7.94132,0.83007,729.30615,797.6326,16.01841,1.16524,0
3551.0,1230.4584,752.66675,5.36892,0.82072,733.5,787.3696,11.08687,1.20433,0
3552.0,1229.52,746.68,6.05979,0.89394,742.2128,780.5106,11.08862,1.30655,0
3553.0,1234.9125,741.48755,7.48603,0.63673,748.2857,787.6607,9.38106,1.5782,0
3554.0,1234.4482,737.7931,3.72345,0.63516,729.3637,787.3637,18.92439,1.76804,0
3555.0,1235.2069,740.5172,2.82779,0.63512,729.82855,801.2286,13.87272,2.15677,0
3556.0,1234.9615,746.03845,5.52669,0.7159,754.62,798.0,25.00079,2.21242,0
3557.0,1235.7375,743.2874,2.85833,0.76389,768.67346,806.81635,16.58999,2.2182,0
3558.0,1232.4155,748.32465,6.03398,0.64994,765.1363,802.3637,5.68662,2.68858,0
3559.0,1236.5122,744.6951,5.47322,0.61261,762.0714,807.2143,5.73783,2.78268,0
3560.0,1239.45,739.98755,5.54907,0.64007,783.0526,801.5263,21.73854,3.15401,0
3561.0,1241.0714,731.4643,8.67606,0.82768,771.26086,812.8696,16.362,3.39887,0
3562.0,1242.1233,731.548,1.0552,0.81131,784.38885,809.7778,13.48721,3.7503,0
3563.0,1239.8572,730.7143,2.4146,0.69646,789.8,824.66675,15.8417,4.00196,0
3564.0,1243.5,729.9546,3.72121,0.54962,800.4107,823.98206,10.63278,4.00611,0
3565.0,1246.6438,726.69867,4.52598,0.57751,803.73206,815.1429,9.44266,4.70811,0
3566.0,1247.25,730.1912,3.54477,0.59516,805.8,833.86664,18.8376,4.69588,0
3567.0,1248.863,732.2055,2.58059,0.5656,818.5588,818.60297,19.89392,5.35662,0
3568.0,1247.174,731.17395,1.9792,0.509,819.32306,793.75385,24.86087,5.24579,0
3569.0,1246.9131,725.3913,5.78847,0.52253,832.11865,841.77966,49.70117,5.88752,0
3570.0,1242.9584,713.91675,12.13698,0.52028,784.0814,826.7093,50.34572,7.04398,0
3571.0,1250.8392,718.87506,9.3109,0.63447,841.3182,832.3182,57.51092,6.65275,0
3572.0,1245.5071,722.02814,6.19472,0.69897,836.8776,844.347,12.82224,6.83914,0
3573.0,1250.5933,720.9153,5.20652,0.75944,851.46765,847.5968,14.94771,6.86795,0
3574.0,1247.579,717.5263,4.53553,0.83887,850.8679,855.5661,7.99178,7.09475,0
3575.0,1250.5933,727.98303,10.88251,0.93265,859.7432,854.22974,8.97534,7.6026,0
3576.0,1250.6129,721.4516,6.53146,0.96852,865.7222,846.05554,10.12748,7.84404,0
3577.0,1253.1578,731.2105,10.08528,0.95953,858.88525,858.63934,14.32118,8.46742,0
3578.0,1252.1111,736.2778,5.17425,1.06643,876.40533,873.0406,22.67927,8.3269,0
3579.0,1250.4255,733.08514,3.61031,1.10492,876.05,840.05,32.99246,8.40705,0
3580.0,1254.8955,729.179,5.93612,0.951,894.5417,876.33325,40.72374,8.92874,0
3581.0,1253.8474,735.1017,6.01463,0.75196,897.36,880.92,5.38334,9.04717,0
3582.0,1255.3914,744.8696,9.88915,0.93118,901.56335,864.42255,17.0245,8.81981,0
3583.0,1262.1666,748.37506,7.62839,0.98976,908.85,883.65,20.56188,9.5864,0
3584.0,1263.1139,747.038,1.63859,0.99534,918.7619,879.33325,10.81112,9.41883,0
3585.0,1261.1625,743.55,3.99675,0.96481,920.52856,884.6572,5.60932,9.26356,0
3586.0,1265.4935,746.026,4.98886,0.92379,937.37506,882.41675,16.99477,9.78633,0
3587.0,1270.7764,740.25,7.82755,0.91197,937.5585,896.96106,14.54553,9.56282,0
3588.0,1269.0441,737.2942,3.42608,0.88468,947.8677,912.8823,18.96751,9.72127,0
3589.0,1269.8873,737.6197,0.90393,0.92031,966.0,901.3637,21.48164,9.53798,0
3590.0,1274.9565,750.4347,13.78125,0.91591,966.2755,917.23474,15.87342,9.70807,0
3591.0,1273.0952,737.381,13.18581,0.86096,981.2055,910.64386,16.32004,9.74598,0
3592.0,1274.1724,745.39655,8.08762,0.82003,987.931,886.10345,25.44532,9.32304,0
3593.0,1273.6072,737.0893,8.32646,0.83406,988.5374,911.8875,25.79119,9.70648,0
3594.0,1275.0,743.0357,6.10735,0.81433,1007.1429,925.52386,23.0675,9.58204,0
3595.0,1277.6727,750.8182,8.22863,0.799,1012.725,930.975,7.80224,9.12384,0
3596.0,1274.9131,743.3043,8.0046,0.81487,1024.2906,932.3372,11.64562,9.84579,0
3597.0,1276.1154,742.2692,1.58647,0.83602,1033.2375,933.225,8.99084,9.91949,0
3598.0,1276.3536,739.71954,2.56085,0.82417,1044.0659,945.6264,16.46357,9.35041,0
3599.0,1278.976,738.2529,3.00452,0.84068,1048.6337,938.7624,8.24494,8.92613,0
3600.0,1276.88,736.4,2.79758,0.83744,1063.8119,949.93066,18.84433,8.90684,0
3601.0,1276.75,740.4643,4.06635,0.83794,1078.5358,952.6429,14.9716,8.47598,0
3602.0,1283.9016,736.27875,8.28643,0.56858,1078.1163,957.0,4.37726,7.74377,0
3603.0,1281.7727,725.8637,10.63039,0.54928,1029.0,944.5342,50.67358,9.78971,0
3604.0,1283.05,733.2,7.44673,0.54316,1098.2166,952.7629,69.70396,6.8368,0
3605.0,1282.3966,740.8449,7.67271,0.53853,1109.2737,949.48413,11.53299,6.43647,0
3606.0,1282.3334,734.88885,5.95627,0.52662,1058.7428,948.30853,50.54456,8.28194,0
3607.0,1281.091,737.7727,3.14004,0.53364,1080.485,951.01794,21.91035,7.10574,0
3608.0,1281.1343,738.806,1.03417,0.54028,1150.7191,961.0786,70.95105,4.68371,0
3609.0,1283.3276,743.431,5.11879,0.55947,1154.021,957.4737,4.88859,4.30288,0
3610.0,1284.2838,734.22974,9.25084,0.5692,1173.5625,962.0625,20.07305,4.0827,0
3611.0,1280.0886,738.038,5.66588,0.57743,1186.8416,958.69305,13.69987,3.22873,0
3612.0,1282.8948,730.57886,7.96943,0.57065,1205.8485,971.6061,22.97848,2.37101,0
3613.0,1280.3523,742.6363,12.32258,0.95849,1214.191,971.19104,8.35285,2.12403,0
3614.0,1283.1786,745.4643,3.99815,0.74275,1148.6027,962.24506,66.19566,2.78349,0
3615.0,1285.48,738.68,7.16402,0.6611,1073.8356,989.548,79.59628,1.01273,0
3616.0,1286.4324,731.7568,6.98842,0.6266,1263.8918,964.58105,191.68916,0.62267,0
3617.0,1289.9464,727.2857,5.68673,0.41824,1273.7764,975.1579,14.47665,0.26485,0
3618.0,1288.5834,732.75,5.63173,0.51702,1287.3882,967.3059,15.71417,0.27503,0
4547.0,1219.258,833.51605,0.0,3.18891,1241.8771,826.46313,35.77507,15.69139,0
4548.0,1229.6129,836.61285,10.80802,4.29506,1277.5225,831.69794,36.02772,15.29743,0
4549.0,1238.069,833.2758,9.09069,4.4006,1274.6904,827.1548,5.35356,15.10956,0
4550.0,1258.625,843.87506,23.12772,4.52289,1302.3295,823.37646,27.8961,14.91958,0
4551.0,1268.2727,848.1818,10.56537,5.00151,1294.6007,831.13434,10.95072,14.48018,0
4552.0,1277.6471,843.4412,10.50491,5.22241,1310.2642,822.7585,17.76228,14.29238,0
4553.0,1294.5428,855.0857,20.51978,5.5765,1271.1781,834.26025,40.74323,14.31607,0
4554.0,1304.25,845.08325,13.93831,5.57923,1291.1613,837.3318,20.21783,13.88444,0
4555.0,1315.1666,861.16675,19.4383,5.17764,1374.6401,835.06696,83.5096,13.55964,0
4556.0,1330.8948,864.31573,16.04031,5.31037,1347.7849,836.17285,26.87787,13.27621,0
4557.0,1345.7142,866.0,14.91485,5.24003,1308.3098,821.8451,41.99499,13.09739,0
4558.0,1358.1428,868.62866,12.70352,4.94663,1312.85,790.66675,31.50724,12.96768,0
4559.0,1370.4231,869.36536,12.30235,4.84661,1298.4423,799.53766,16.9197,12.61779,0
4560.0,1384.7501,882.2,19.23509,4.82581,1278.6738,793.6845,20.61675,12.54215,0
4561.0,1408.0,892.8571,25.57609,4.12136,1217.963,763.0741,67.99118,12.4633,0
4562.0,1423.44,888.84,15.95396,3.66987,1287.1754,776.1404,70.43496,12.17331,0
4563.0,1438.1538,895.7308,16.24747,3.51257,1260.9353,767.24115,27.70812,12.09827,0
4564.0,1451.3077,894.2308,13.23918,3.16301,1301.4259,760.4074,41.06323,11.85003,0
4565.0,1475.3792,907.86206,27.66316,2.77147,1296.8,759.7273,4.67558,11.80958,0
4566.0,1491.356,906.0,16.08483,2.32038,1312.7338,737.64935,27.22717,11.5817,0
4567.0,1507.8,909.8571,16.8904,2.02873,1305.9873,754.3861,18.04527,11.56744,0
4568.0,1524.9718,914.0704,17.6811,1.57756,1330.796,732.1974,33.28376,11.32663,0
4569.0,1545.05,923.65,22.24645,0.98444,1304.2941,738.72546,27.29413,11.3422,0
4570.0,1565.4736,933.9474,22.87266,0.56959,1356.8436,735.4218,52.65342,11.17071,0
4571.0,1593.6208,926.7931,29.04209,0.24234,1325.8096,748.83325,33.80809,11.16151,0
4572.0,1612.4755,949.2295,29.30688,0.04737,1343.2164,764.3731,23.33418,10.96399,0
5863.0,430.30304,786.1818,3.06985,0.01474,790.9073,769.947,29.90772,8.02596,0
5864.0,430.60913,787.6636,1.51309,0.00591,782.8138,769.6551,8.09877,8.4382,0
5865.0,431.7143,790.62866,3.16425,0.00592,814.9756,797.8536,42.77308,8.7927,0
5868.0,434.8448,782.37933,3.90938,0.06694,827.80145,805.14703,7.42518,9.87431,0
5869.0,432.5263,783.8684,2.75551,0.04228,818.3555,803.17773,9.64901,10.06223,0
5870.0,435.2202,786.88074,4.04118,0.06223,828.5156,802.5469,10.17967,10.63408,0
5871.0,434.4818,788.8637,2.11592,0.10253,843.928,795.1295,17.10438,11.04768,0
5872.0,436.29733,793.5406,5.01689,0.10307,827.8542,800.7292,17.02131,11.2552,0
5873.0,437.19644,796.7143,3.29867,0.04955,809.1716,808.7014,20.31244,11.66136,0
5874.0,438.59015,799.623,3.2253,0.16058,818.0329,808.3224,8.86937,12.03082,0
5875.0,439.33337,795.9048,3.79169,0.22844,839.11536,805.9423,21.21638,12.48025,0
5876.0,437.4052,801.0,5.44785,0.22486,823.8868,807.3774,15.29604,12.78842,0
5877.0,438.48572,802.6,1.93067,0.21536,837.2708,821.1875,19.23153,13.5491,0
5878.0,438.52777,803.80554,1.2063,0.22524,846.2977,810.87024,13.7088,13.87498,0
5879.0,440.94287,802.37134,2.80882,0.1767,854.13983,807.944,8.37026,14.30874,0
5880.0,440.6111,796.58325,5.79759,0.27621,851.9353,814.53235,6.94738,14.73973,0
5881.0,439.96875,803.53125,6.97757,0.29076,843.9231,830.1923,17.5906,14.81342,0
5882.0,438.0,792.74286,10.96656,0.29282,843.13336,836.88885,6.743,15.37075,0
5883.0,436.7727,788.91815,4.01678,0.29803,854.8176,831.1419,13.02109,15.60781,0
5884.0,438.7573,792.55347,4.14168,0.27215,849.78345,826.2802,6.99842,16.28999,0
5885.0,440.87396,792.5042,2.11724,0.19998,833.7308,827.8269,16.12701,16.1836,0
5886.0,440.3672,791.25,1.35273,0.14339,846.5653,813.6957,19.08966,16.52055,0
5887.0,443.09244,800.1429,9.3011,0.16822,854.90967,816.01807,8.66157,16.62993,0
5888.0,441.10715,796.0446,4.55381,0.13568,869.7626,817.2734,14.90586,17.15719,0
5889.0,441.89474,792.1579,3.96571,0.13538,868.66907,833.3451,16.10888,17.46004,0
5890.0,446.42975,795.66943,5.7356,0.11951,876.7452,831.0,8.40982,17.93973,0
5891.0,481.125,778.7083,22.29393,0.09603,880.72455,824.64075,7.50167,18.17161,0
5892.0,443.2051,790.2308,5.73117,0.10176,871.9747,829.0443,9.7955,18.37304,0
5893.0,480.87692,763.89233,7.52304,0.09595,858.78687,830.0492,13.22604,18.59835,0
5894.0,445.64865,796.8108,7.26519,0.11667,860.322,828.01697,2.54689,19.00916,0
5895.0,482.19644,767.3571,0.84658,0.12733,871.50854,828.6686,11.20548,19.14427,0
5896.0,481.96875,774.5156,7.16213,0.17601,854.0221,826.6243,17.60554,19.43273,0
5897.0,482.10938,774.2344,0.31445,0.17613,869.1016,831.7701,15.93333,19.55415,0
5898.0,484.62296,766.4263,8.20278,0.12065,892.58453,830.95776,23.49696,19.96493,0
5899.0,448.35135,798.97296,4.3449,0.17009,893.404,832.7483,1.96919,20.27862,0
5900.0,447.84213,792.4737,6.51919,0.17842,883.07007,842.0638,13.9128,20.50438,0
5901.0,485.4923,768.73846,4.44271,0.17085,890.1964,843.3393,7.2396,20.84033,0
5902.0,483.42856,773.4,5.09796,0.17082,886.3559,839.52545,5.41244,20.92465,0
5903.0,483.65,778.85,5.45445,0.20647,897.49725,839.76794,11.14394,21.22765,0
5904.0,446.67963,807.72815,31.547,0.17609,900.2069,828.3449,11.74008,21.25233,0
5905.0,446.2136,805.4563,2.31916,0.19799,893.1818,827.0795,7.13813,21.56409,0
5906.0,484.15,772.4,1.73203,0.15099,889.5076,844.0812,17.39419,21.54533,0
5907.0,483.90475,769.8571,2.55471,0.14136,890.82446,840.2553,4.0462,21.862,0
5908.0,483.70312,768.4218,1.44934,0.13217,905.523,838.46155,14.80766,21.93354,0
5909.0,484.14285,762.1429,6.29437,0.12188,910.61664,851.9666,14.43374,22.11915,0
5910.0,484.3729,761.18646,0.9837,0.12285,914.78455,852.5304,4.20586,22.25108,0
5911.0,484.72223,763.88885,2.72494,0.11263,908.7834,838.85,14.93883,21.96439,0
5912.0,483.61017,770.6949,6.89622,0.12288,917.8191,841.1306,9.31916,21.83004,0
5913.0,451.8718,783.1795,16.34223,0.12727,925.92114,839.7237,8.22325,21.74313,0
5914.0,454.5413,788.20184,5.68771,0.15641,905.88464,857.3942,26.71529,21.70345,0
5915.0,453.91837,788.38776,0.65008,0.1813,917.29144,853.34174,12.10528,21.87292,0
5916.0,453.89423,787.4423,0.94574,0.18219,932.8033,852.83606,15.52008,22.2247,0
5917.0,455.91345,783.6923,4.25908,0.19132,930.42645,857.09,4.87291,22.14738,0
5918.0,482.831,760.94366,13.1442,0.14776,925.05,857.03174,5.37684,22.39038,0
5919.0,482.7273,760.4415,0.51274,0.14788,925.6811,851.6811,5.38774,22.33544,0
5920.0,454.8529,790.41174,8.19379,0.13427,920.80853,846.5234,7.09543,22.27723,0
5921.0,455.12723,782.5364,7.88014,0.108,930.31573,849.76074,10.04334,22.34458,0
5922.0,461.55444,782.46533,6.42758,0.13435,949.44495,859.6652,21.54117,22.33415,0
5923.0,460.30853,791.80853,9.42591,0.13458,965.34546,872.37274,20.35458,22.50144,0
5924.0,455.72415,784.8276,8.35165,0.10819,948.6316,857.17896,22.58771,22.55851,0
5925.0,457.0345,792.86206,8.14063,0.09935,957.24554,856.28174,8.66048,22.46648,0
5926.0,458.74734,779.71576,13.25742,0.09059,950.59296,867.4975,13.04025,22.62628,0
5927.0,455.53607,779.96906,3.22128,0.09058,957.9765,869.0661,7.54826,22.54804,0
5928.0,456.85715,781.1868,1.79672,0.079,968.1542,864.1718,11.29335,22.57537,0
5929.0,459.5056,790.2472,9.43952,0.09059,967.68054,868.44446,4.29882,22.19065,0
5930.0,459.9255,783.3191,6.94075,0.09061,967.86993,871.9776,3.53821,22.17968,0
5931.0,460.76147,766.84406,16.49629,0.07965,997.44055,875.4317,29.77167,22.34834,0
5932.0,458.59756,780.0,13.33272,0.03873,981.7396,892.25574,23.01242,22.53498,0
5933.0,461.57144,777.6071,3.81705,0.03895,989.8356,886.6302,9.85873,22.41579,0
5934.0,463.0435,764.8043,12.88714,0.03921,1001.707,880.8977,13.18294,22.30595,0
5935.0,458.875,809.33325,44.72368,0.03996,994.44104,864.262,18.15317,22.04212,0
5936.0,465.76828,806.561,7.42988,0.06408,1000.9571,894.03864,30.48123,22.0105,0
5937.0,466.31247,801.37506,5.21445,0.055,1008.54663,875.52966,20.00458,21.83417,0
5938.0,468.94937,768.98737,32.4948,0.08131,1002.3166,898.78906,24.07926,22.01353,0
5939.0,467.6,797.85,28.89414,0.08241,1014.2415,893.0594,13.23006,22.06534,0
5940.0,471.45,776.73755,21.46066,0.08124,1014.8986,894.5253,1.60653,21.84084,0
5941.0,469.43332,766.16675,10.76145,0.08077,1030.0922,888.5,16.34467,21.77741,0
5942.0,471.3409,775.9773,9.99434,0.0805,1051.3093,877.29663,23.9934,21.36043,0
5943.0,477.18753,769.6125,8.64253,0.08115,1020.6933,891.4286,33.72022,21.57365,0
5944.0,471.35715,777.6071,9.8948,0.08123,1051.3724,888.8988,30.78326,21.47039,0
5945.0,479.39285,752.0357,26.80428,0.08124,1044.1731,884.16345,8.61708,21.39313,0
5946.0,475.46512,769.46515,17.86646,0.08107,1055.6082,878.58105,12.72492,21.21852,0
5947.0,474.8,753.84,15.63921,0.08083,1064.7554,870.92706,11.92708,20.99618,0
5948.0,481.5,751.53253,7.08621,0.08081,1043.625,875.4375,21.6064,20.94518,0
5949.0,480.4149,757.149,5.7202,0.08087,1037.56,874.50665,6.13596,20.91935,0
5950.0,482.625,756.8863,2.22566,0.08081,1054.4125,873.6625,16.87355,20.6324,0
5951.0,483.75903,745.55414,11.38875,0.0808,1065.2162,887.48645,17.54492,20.66233,0
5952.0,483.2143,751.3214,5.79288,0.08067,1071.4626,887.3972,6.2471,20.7402,0
5953.0,484.6154,743.96155,7.49204,0.08089,1076.25,858.0147,29.76996,20.38982,0
5954.0,485.1325,748.48193,4.54987,0.08083,1072.5753,875.65753,18.02144,20.44028,0
5955.0,483.46875,738.8125,9.81153,0.08093,1063.9645,848.1319,28.84101,20.31183,0
5956.0,480.9775,750.97754,12.4175,0.1271,1054.4318,859.1727,14.58668,20.09638,0
5957.0,483.7143,743.7143,7.76174,0.11788,1087.8197,870.0984,35.13011,19.93691,0
5958.0,485.81927,745.988,3.09848,0.08013,1096.32,870.075,8.50028,20.0991,0
5959.0,487.14127,749.34784,3.6106,0.0649,1086.014,857.338,16.38423,20.17102,0
5960.0,483.84268,747.0337,4.02941,0.08084,1098.75,851.0727,14.1936,19.92286,0
5961.0,488.9703,756.4455,10.71801,0.09658,1095.6792,834.76416,16.59518,20.11902,0
5962.0,488.90427,753.4468,2.99945,0.08067,1122.7894,841.93787,28.04328,20.02961,0
5963.0,489.03125,750.59375,2.85591,0.08119,1116.4615,841.5289,6.34108,19.81184,0
5964.0,487.71027,751.9346,1.88223,0.14474,1100.3235,846.9706,17.03083,19.51114,0
5965.0,489.8491,755.03766,3.76882,0.17956,1126.3125,832.0469,29.96908,19.60282,0
5966.0,490.34692,759.2143,4.20614,0.21905,1170.6936,838.5968,44.86183,19.55884,0
5967.0,489.18753,759.21875,1.15943,0.176,1147.2566,844.08374,24.07073,19.84958,0
5968.0,487.57733,755.6289,3.93447,0.15448,1158.2767,844.5291,11.02914,19.39494,0
5969.0,489.0306,754.16327,2.06396,0.25705,1136.9836,847.94025,21.56459,18.99551,0
5970.0,493.33783,750.08105,5.93436,0.28231,1141.2617,845.3131,5.02034,19.06863,0
5971.0,493.03705,766.3704,16.29208,0.32925,1148.2316,859.3153,15.64093,18.88176,0
5972.0,485.69696,755.48486,13.12901,0.34534,1179.5787,850.2792,32.62354,18.77219,0
5973.0,488.89157,748.1205,8.02743,0.37363,1203.931,848.6454,24.40704,18.69297,0
5974.0,490.92307,749.3461,2.37259,0.37868,1160.9238,854.7259,43.43492,18.37401,0
5975.0,492.08,751.28,2.25354,0.38006,1167.6,861.62866,9.60304,18.3017,0
5976.0,491.51724,757.37933,6.12521,0.44783,1184.4673,863.32715,16.95261,18.13739,0
5977.0,493.19275,762.1807,5.08535,0.45014,1197.1072,856.42346,14.40232,18.03264,0
5978.0,493.30588,756.63525,5.54656,0.45297,1163.8806,863.1642,33.90342,17.846,0
5979.0,488.8052,750.0,8.0177,0.5064,1192.0221,849.5708,31.25257,17.80593,0
5980.0,491.5151,756.8182,7.33698,0.59378,1184.7473,857.33685,10.64115,17.45784,0
5981.0,490.64517,763.06445,6.30663,0.62947,1251.3264,862.49225,66.7784,17.5342,0
5982.0,495.0,753.8148,10.22357,0.67941,1222.5864,871.9947,30.27019,17.40903,0
5983.0,490.53192,748.69147,6.79798,0.70939,1235.5756,860.561,17.30459,17.34321,0
5984.0,492.8846,751.5769,3.72302,0.7341,1244.7031,855.0156,10.68004,17.21887,0
5985.0,495.03796,755.4303,4.4143,0.70192,1282.6697,868.6832,40.35174,16.91734,0
5986.0,493.69412,753.35297,2.47416,0.71591,1257.551,866.96936,25.17705,16.79809,0
5987.0,491.43753,753.1125,2.2694,0.70693,1281.0977,863.2884,23.83261,16.68813,0
5988.0,492.66663,745.56665,7.64529,0.69819,1259.835,859.99493,21.51624,16.69297,0
5989.0,492.0674,745.7865,0.6383,0.68927,1304.8107,867.9029,45.66562,16.41097,0
5990.0,494.7857,745.7143,2.71925,0.69735,1323.6221,866.48846,18.8645,16.34184,0
5991.0,494.25,752.0714,6.37965,0.71103,1348.7545,854.6786,27.76892,16.14826,0
5992.0,491.407,749.72095,3.68882,0.71758,1338.1154,857.6044,11.03412,15.92575,0
5993.0,494.51852,747.4074,3.87739,0.69968,1359.1613,854.9516,21.21243,15.86316,0
5994.0,497.64,751.84,5.42142,0.71775,1354.5292,843.9903,11.89985,15.8113,0
5995.0,496.3875,745.725,6.242,0.68738,1377.8481,850.288,24.1544,15.52729,0
5996.0,501.42856,743.3143,5.58781,0.70486,1375.8091,853.8994,4.14738,15.47741,0
5997.0,497.7805,745.9756,4.51564,0.74462,1394.1133,848.4532,19.09727,15.39399,0
5998.0,500.32397,746.3239,2.5672,0.75248,1421.4384,846.9191,27.3681,15.27903,0
5999.0,501.44,752.36,6.13838,0.74565,1381.2404,840.85095,40.65344,15.28717,0
6000.0,502.74323,747.08105,5.43742,0.75685,1427.6714,864.5,52.1068,14.99327,0
6001.0,503.54797,763.4383,16.37708,0.77342,1414.271,846.2808,22.61661,14.93211,0
6002.0,504.6234,765.0,1.89613,0.79589,1385.8884,843.8094,28.48996,14.87193,0
